Date,Y0,Y1,Y2,Y3,MARKET,RKFREE
2011-11-01,-0.061251552867875536,0.07875603891032368,0.12250342300426564,-0.052679379443520524,0.16054739652870498,0.0
2011-11-02,0.016104261569411138,-0.009858990922324562,-0.03220825178377418,0.016144391256345036,-0.05838366407822837,0.0
2011-11-03,0.02258624973512746,-0.016133083417922744,-0.045172057511658203,0.04201467112143842,-0.06841783750763597,0.0
2011-11-04,-0.009021036271338323,0.005252417050123803,0.018042259514973402,-0.009939111217493468,-0.011147540983606596,0.0
2011-11-07,0.0027967451922739084,0.006626693449435228,-0.005592520769181375,0.013803549149751237,-0.010278514588859422,0.0
2011-11-08,0.027192823137081712,-0.025952594984225974,-0.054385985926378444,0.022955127373486706,-0.0793969849246231,0.0
2011-11-09,-0.10026320917269305,0.08981018733365853,0.20052730660448193,-0.0690795557077265,0.3158660844250363,0.0
2011-11-10,0.03171805335551525,-0.01669650031432013,-0.06343600603927535,-0.0027176102089266907,-0.09264380530973437,0.0
2011-11-11,0.022214282769449145,-0.025106122152116717,-0.04442857694651625,0.03732235359048364,-0.08442548003657435,0.0
2011-11-14,-0.009317284673346249,0.014555932300558627,0.01863486543856463,-0.01142197688244384,0.036284953395472774,0.0
2011-11-15,0.000811240582300865,-0.0002453006954302728,-0.0016220023544660789,0.021721489358990986,0.00289110183103114,0.0
2011-11-16,-0.03175897349734269,0.025634784724366755,0.06351764109035618,-0.03392519882536227,0.07335041639974382,0.0
2011-11-17,-0.016793020988296048,0.029060036179861415,0.03358660231648214,-0.044246699525319566,0.02984183825723674,0.0
2011-11-18,0.020078857724620924,-0.008599714897383093,-0.04015722802985866,-0.017024031827081898,-0.07273254129237894,0.0
2011-11-21,-0.009223692442745235,0.010080888934041798,0.018448321417266378,-0.0378771041300866,0.028437499999999893,0.0
2011-11-22,0.00941733806443179,-0.0019728231699855936,-0.018834396327852554,0.005050941361281369,-0.028562746885445134,0.0
2011-11-23,-0.019605334247313366,0.016744214434956328,0.039210778880172104,-0.04522634137839232,0.06287144197685324,0.0
2011-11-25,-0.011961655832205542,0.009034776915253673,0.02392417059701102,-0.014439909444318166,0.014420247204237846,0.0
2011-11-28,0.03338518074363428,-0.026748277462987358,-0.0667686879845295,0.06873886555664566,-0.06788511749347248,0.0
2011-11-29,0.009211805066837497,-0.005589884029119863,-0.01842331711452916,-0.011915621616985561,-0.04637410519763463,0.0
2011-11-30,0.042715041975492474,-0.05902331598023558,-0.08542921955734328,0.07378142068743032,-0.09268929503916445,0.0
2011-12-01,0.009774783008806853,-0.006844996052369878,-0.019548498578045526,0.01400794328576671,-0.014028776978417312,0.0
2011-12-02,0.002916420222579985,0.0006265090282120411,-0.005831775297833741,-0.007264672391728344,0.004013133892739829,0.0
2011-12-05,0.001733119692714169,-0.005886051718027918,-0.0034641545269613605,0.02303270183115158,0.011627906976744207,0.0
2011-12-06,-0.0047333927201093084,-0.009700134413058947,0.009467178693678191,-0.004807515354414149,0.01041666666666674,0.0
2011-12-07,-0.010067107138650444,0.009795148671771114,0.020134461351945188,0.0009425034716876723,0.0191965872733737,0.0
2011-12-08,-0.025439732887174493,0.032124000251814167,0.050879284124737856,-0.03425568487493447,0.06696895709801187,0.0
2011-12-09,0.04266033600281727,-0.023678779863054555,-0.08532067750547268,0.03157013270442999,-0.13762667538411244,0.0
2011-12-12,-0.00876936479217294,0.02312787252816051,0.0175395836387624,-0.021859985572662888,-0.026914329037149298,0.0
2011-12-13,0.004664969087292858,0.003665726602909425,-0.009329714549515922,-0.023072969328739368,-0.010128554733151551,0.0
2011-12-14,-0.002700432538799702,0.0030435841472808978,0.005401124219191145,-0.03004843568658233,0.024793388429751984,0.0
2011-12-15,0.019003373540577684,-0.02221145581516548,-0.03800678068258867,-0.006374213694255615,-0.0357142857142857,0.0
2011-12-16,0.001312070392549991,-0.0019860481326166024,-0.0026233234569728037,0.009109702331689506,-0.03265631222620469,0.0
2011-12-19,0.008734937415749267,-0.0063433100317331625,-0.017469281604140963,-0.017800375203025798,0.025936599423631135,0.0
2011-12-20,0.031837965020481196,-0.03642503511011297,-0.06367549810718309,0.058252335105044795,-0.06821829855537731,0.0
2011-12-21,0.03860634470958946,-0.04130943318397973,-0.07721317766466962,-0.029235743749513543,-0.07708871662360028,0.0
2011-12-22,-0.011666825181461338,-0.0035230640308797634,0.023334302697718856,0.01713735235933056,-0.012599160055996261,0.0
2011-12-23,-0.011435259057436697,0.008838747862208285,0.022870199973245242,0.017591736166187033,-0.02032136105860116,0.0
2011-12-27,0.004669702461524983,-0.009839645948389597,-0.009338573114099469,0.005843628779019783,0.05692233478051123,0.0
2011-12-28,-0.02278202032188914,0.013612850700557289,0.04556453655859727,-0.021302654797206833,0.07348242811501593,0.0
2011-12-29,0.012886581897964877,-0.011684162735417725,-0.025772502823836807,0.012243665072640075,-0.036989795918367374,0.0
2011-12-30,-0.0133220893449294,0.007337966332379153,0.02664484676445933,-0.0047648476544314144,0.0331125827814569,0.0
2012-01-03,0.031123461210261327,-0.02293264550423013,-0.06224389737948799,0.036459683915970764,-0.01837606837606831,0.0
2012-01-04,0.010940421199597594,-0.019329028302915274,-0.02188086679376544,0.008646398930768795,-0.03265128428384845,0.0
2012-01-05,0.008545012302441313,-0.005631444921205486,-0.017089101987070254,0.01702655878008441,-0.03330333033303323,0.0
2012-01-06,0.011920536464712361,-0.011468180519496607,-0.023840862112942673,0.006350380887505835,-0.039571694599627616,0.0
2012-01-09,0.0048561244822926675,-0.006015442148110561,-0.009710634866482715,-0.005736764319812293,0.02132816286960737,0.0
2012-01-10,0.010518529040227653,-0.007492856787143287,-0.021036708539644566,0.014424528194423525,-0.018035121025154255,0.0
2012-01-11,-0.011213338911692516,0.008130156944228029,0.02242691517745743,0.00455008098137033,0.017399710004833313,0.0
2012-01-12,0.009644902954782708,-0.003600230288167805,-0.019290204940826894,0.008152978870267669,-0.027553444180522635,0.0
2012-01-13,-0.0074254126584965,0.019222346505717525,0.014851133716037745,-0.007076402906339818,0.021494870542257072,0.0
2012-01-17,0.0030626104199362736,0.003828761845062978,-0.00612342100464669,0.01640286183120865,0.06169296987087525,0.0
2012-01-18,0.015657588112516052,-0.015821482301130563,-0.03131501885670418,0.026711201644431748,-0.05900900900900896,0.0
2012-01-19,0.013848655123148257,-0.005454245204607244,-0.027696095639126006,0.013224997253727055,-0.04882719004308278,0.0
2012-01-20,0.01495494828195465,-0.020926606414747306,-0.02990985817103453,-0.002674948611200878,-0.08002013085052839,0.0
2012-01-23,0.011903391740277991,-0.014445692518289643,-0.02380410407230804,0.00021460294442854355,0.021334792122538415,0.0
2012-01-24,0.0029899176392218507,0.0013460415355828204,-0.005979327698012016,-0.003538948156717181,0.012854847348687581,0.0
2012-01-25,0.014680468715592143,-0.014189648865505,-0.029359349663111378,0.02475495023883889,-0.031729243786356554,0.0
2012-01-26,0.00047236021027763364,0.012424237800366944,-0.0009437377897606458,-0.0072471891727787785,0.01419989077007111,0.0
2012-01-27,0.008999972257605071,-0.017659388065923376,-0.01799854488460717,0.007088687782953018,-0.002154011847065096,0.0
2012-01-30,-0.011206455344157207,0.014015816232478384,0.022415984548968648,0.001155240448242001,0.04695089044792211,0.0
2012-01-31,-0.004644138230521233,0.005558935699423895,0.009289431759779587,0.002413664516655256,0.0020618556701033075,0.0
2012-02-01,0.020045776886788325,-0.014940983048563727,-0.04008975195674336,0.015701822156669376,-0.04578189300411528,0.0
2012-02-02,0.016619207496193722,-0.01304414691901723,-0.03323763919147915,0.006904917613747452,-0.030727762803234526,0.0
2012-02-03,0.02344896980825384,-0.02566464079879416,-0.04689618206822088,0.027226293701259507,-0.04894327030033363,0.0
2012-02-06,0.004455197403608446,-0.00962146049953283,-0.008906654078239762,-0.0008963937843678993,0.03859649122807007,0.0
2012-02-07,-0.0058763960055980835,-0.007325992638405943,0.011755496442701574,0.0038890630983643426,-0.006193693693693825,0.0
2012-02-08,-0.016331592675566275,0.006417418569404809,0.03266558456843316,0.009239241985594226,0.02889518413597747,0.0
2012-02-09,-0.02228687357077974,0.027419056568743994,0.04457539503207042,0.015355721225910113,0.025881057268722474,0.0
2012-02-10,-0.037458142928122995,0.0434445800518255,0.0749186440356353,-0.01405724790583518,0.11594202898550732,0.0
2012-02-13,0.03712022569690965,-0.030483316754763012,-0.0742337650874908,0.01760096264459121,-0.08417508417508412,0.0
2012-02-14,-0.012633483375177557,0.02024539504000411,0.025270052532725407,0.005507593275559941,0.02626050420168058,0.0
2012-02-15,-0.0400890618230636,0.02465434608848427,0.08018040218528433,-0.01441471540427175,0.08188331627430911,0.0
2012-02-16,0.02939912017057278,-0.014377982750584661,-0.058795677337876495,0.028178701703550635,-0.09082308420056773,0.0
2012-02-17,0.0037211523312588035,0.004316774549121272,-0.007439847361479179,-0.00616437023696037,-0.07492195629552534,0.0
2012-02-21,0.0,0.023417842040439618,1.1058195597213327e-05,0.0049619665718521055,0.02305961754780661,0.0
2012-02-22,0.01577233528051969,-0.016799473002772625,-0.03154223262500222,-0.008545373797404054,0.0,0.0
2012-02-23,0.033010501279166604,-0.010752625336602484,-0.06601925303843859,0.013407538839867561,-0.07641561297416166,0.0
2012-02-24,-0.02259216715615553,0.019207760806907226,0.04518688465801657,0.006614785992217875,0.03035714285714275,0.0
2012-02-27,-0.0072572812198652414,0.004967187471786927,0.014521571815401257,0.0024409221753878274,0.050837666088966005,0.0
2012-02-28,0.014042893359098363,-0.008286083547580758,-0.028082665590592137,0.020228508374473098,-0.012644310060472841,0.0
2012-02-29,-0.0017007276843771235,-0.016857248685154036,0.0034045380000415904,-0.008169315899965945,0.02616926503340755,0.0
2012-03-01,0.01900755952884814,-0.006411216745673576,-0.03801149714049268,0.014715225211123784,-0.06348345089527929,0.0
2012-03-02,-0.008656573956809965,0.021158518532765846,0.017316775427773212,-0.0010946394671057513,0.0017381228273463112,0.0
2012-03-05,0.0034013244919282037,0.00029385219940691876,-0.006793099386829149,-0.020087612195515137,0.04395604395604402,0.0
2012-03-06,-0.04469849684342175,0.020126380971413393,0.0893987814877768,-0.020033592208297812,0.15623268698060944,0.0
2012-03-07,0.03228588713175129,-0.022177431759551003,-0.06456925145257553,0.014738051667730456,-0.0862482031624342,0.0
2012-03-08,0.01747387318426652,-0.019440348529611184,-0.0349457686626915,0.022020278037309993,-0.05873099108547464,0.0
2012-03-09,0.01246226049825605,-0.011414871062319198,-0.024922702724986645,0.00843505760804808,-0.04679665738161565,0.0
2012-03-12,0.02509127331295047,-0.01944695814694042,-0.05017556320803962,0.0008181217472860158,-0.08591466978375217,0.0
2012-03-13,0.018072333748360814,-0.02479086250575835,-0.03614180299501357,0.036700681902062104,-0.053708439897698246,0.0
2012-03-14,-0.02572317632004717,0.007308594045229544,0.05144842284641582,0.007798841084497354,0.034459459459459385,0.0
2012-03-15,0.009742815540743077,-0.004574146822519665,-0.01948258009401449,0.004695277055544844,0.007184846505551956,0.0
2012-03-16,0.0057589968457762986,0.009665672705626793,-0.011515530231766435,-0.0016444103729603698,-0.061608300907911806,0.0
2012-03-19,0.03586208369999122,-0.02055871544562038,-0.07171641072409762,0.01568994748045216,0.03939184519695904,0.0
2012-03-20,0.021659148058664757,-0.009774084471125932,-0.043315571979857914,0.0029019411260524652,0.03590425531914909,0.0
2012-03-21,0.02617800407554549,-0.024433630099912396,-0.052353008712957116,0.0005105984285775911,-0.028883183568677695,0.0
2012-03-22,-0.007060561893991957,0.0077956111937098616,0.0141239629481551,-0.004678184427834187,0.02908129543952409,0.0
2012-03-23,0.03625227770087447,-0.01876233412015127,-0.07250216700759149,-0.00025630235901641374,-0.048169556840077066,0.0
2012-03-26,0.04224298095715029,-0.048138191601843405,-0.08447827754592663,0.034276258906301704,-0.037786774628879916,0.0
2012-03-27,-0.0569661504356791,0.01585905772473839,0.11393519119208007,0.0024793568051302284,0.09326788218793824,0.0
2012-03-28,-0.002106627805194883,0.00555073176677312,0.004215661096773626,-0.007914319354865973,-0.007697241821680523,0.0
2012-03-29,0.011577698321017627,-0.01259271221087399,-0.023153084539223157,-0.006481618495494668,0.0006464124111182912,0.0
2012-03-30,0.010890258452232349,-0.008735149988440605,-0.02177772500525743,-0.005101905883788782,0.0012919896640826156,0.0
2012-04-02,-0.0014845764148871954,-0.014628160142788227,0.0029760424923295226,0.020428832436231392,0.00903225806451613,0.0
2012-04-03,-0.009642296377581294,0.001788561516616216,0.019286148588059104,0.00016456116271412746,0.0012787723785165905,0.0
2012-04-04,-0.017659703029028306,0.009462642561629542,0.035321919846192484,-0.027100288735087963,0.04980842911877392,0.0
2012-04-05,-0.013862099227163971,0.010965668939607376,0.027725119793077235,0.011514662070509107,0.015815085158150666,0.0
2012-04-09,-0.026765404582683838,0.0272918365545034,0.053540266787126756,-0.014480832851392011,0.12634730538922145,0.0
2012-04-10,-0.03222351794166245,0.04495911673649022,0.0644494013817607,-0.03303865986167931,0.08399787347155785,0.0
2012-04-11,0.00844055184512471,-0.005378126267472916,-0.016879599780853183,0.0105401232289013,-0.01814615007356557,0.0
2012-04-12,0.054120307220580255,-0.034573171432986105,-0.10823802561510498,0.021990416437972726,-0.14085914085914086,0.0
2012-04-13,-0.043312818832660915,0.027494955820210443,0.08662780441979434,-0.029681889753037094,0.1366279069767442,0.0
2012-04-16,0.007521971863285293,-0.017509107321786455,-0.015036770812884237,-0.021299058070181176,0.0,0.0
2012-04-17,0.033217872510552304,-0.01462674745427639,-0.06643388360591429,0.03922608981774056,-0.05575447570332481,0.0
2012-04-18,-0.015037588250350065,0.0008530837150633186,0.03007780157519102,-0.005601203210599759,0.009750812567713929,0.0
2012-04-19,0.003451203475169473,0.007500828978068919,-0.006899318836748103,-0.02062580386271151,-0.015021459227467893,0.0
2012-04-20,0.016622149043664214,-0.015397628949357478,-0.03324325409035578,-0.0068136501753912615,-0.050108932461873534,0.0
2012-04-23,-0.021530182061635372,0.015810311142030242,0.04306702774960214,-0.017106255310511798,0.08772935779816504,0.0
2012-04-24,0.019771330255553554,-0.010827260751818724,-0.03954027990230358,-0.01196520897328801,-0.04586188719030038,0.0
2012-04-25,0.02837753866373638,-0.033521512882676685,-0.05675183263140604,0.053119510407990456,-0.07071823204419891,0.0
2012-04-26,0.013914146973066588,-0.01964248502253685,-0.027826550471317435,0.011934764690817223,-0.034482758620689724,0.0
2012-04-27,0.000531807072772672,-0.0005415630535700044,-0.001061953301168428,0.011880116901019644,0.0049261083743843415,0.0
2012-04-30,-0.010058250140476899,0.005959939270734793,0.02012316674859682,-0.014037677931456938,0.05085784313725483,0.0
2012-05-01,0.01161444677334944,-0.01597844483766342,-0.023225047338476412,0.002933859427626251,-0.03206997084548091,0.0
2012-05-02,0.0006569730526364559,-0.001459621037223191,-0.0013120479903874216,0.0046460595216617495,0.016867469879517927,0.0
2012-05-03,-0.01747836920299628,-0.00383700139282106,0.03495966251068294,-0.020810349491766522,0.04028436018957349,0.0
2012-05-04,-0.025692723197092926,0.027696227235049165,0.051387768428542646,-0.049588826533637165,0.09111617312072906,0.0
2012-05-07,0.014742790452659804,-0.016419742798303494,-0.029477747559187306,0.0013801225170106957,-0.01148225469728592,0.0
2012-05-08,-0.004044156112016917,0.009072763463299216,0.008091165147869228,-0.0075353865725033,0.0058078141499471325,0.0
2012-05-09,-0.021199256881182404,0.021219210433817803,0.0424013481892247,-0.0033333573742569955,0.05406824146981615,0.0
2012-05-10,0.02386470322183576,-0.016376127666543172,-0.0477277630461439,-0.0074321395974370486,-0.06225099601593631,0.0
2012-05-11,-0.01818181363318927,0.01557463162153172,0.036366086996421076,0.0005616636446839074,0.05629314922995232,0.0
2012-05-14,-0.03368299710640654,0.02626479271090898,0.06737413008287563,-0.018334902694327804,0.09954751131221728,0.0
2012-05-15,-0.018520547461173043,0.033321858227978174,0.0370437582472849,-0.00724230978142848,0.004572473708276181,0.0
2012-05-16,-0.010460207907848962,0.026595719384628902,0.020922599257040986,-0.013630156131926863,0.013654984069185305,0.0
2012-05-17,-0.036350463428701074,0.017487076755281272,0.07270352100863997,-0.04223438232206478,0.09968567579703635,0.0
2012-05-18,-0.03723410062599197,0.017504749704807088,0.07447104772383306,-0.02519812796130172,0.024908125765618738,0.0
2012-05-21,0.06639331854949404,-0.0344072098137832,-0.13277884886049207,0.05378343684644471,-0.12310756972111547,0.0
2012-05-22,-0.014106106272572916,0.02607704489609408,0.02821481721918384,-0.0017801996215788263,0.021353930031803747,0.0
2012-05-23,0.002967624391136292,-0.01941593641456507,-0.005932455774614209,0.005548810789533398,-0.0066725978647688144,0.0
2012-05-24,0.009925579316485189,0.003541552229328948,-0.01984972497513393,-0.01300735540994935,-0.03537841468875946,0.0
2012-05-25,-0.004880077597596122,-0.007539320172485042,0.009762735571080094,-0.003993741280438057,0.010213556174559102,0.0
2012-05-29,0.02925526296495584,-0.031194445425812845,-0.058500455871295265,0.02506019696411088,-0.03354779411764708,0.0
2012-05-30,-0.052270292325008905,0.024024065305276565,0.10454283568422884,-0.016233273085242694,0.1478839752734189,0.0
2012-05-31,-0.006917978555738613,0.006679697625894709,0.01383801431189502,-0.00854851491114439,-0.003314001657000909,0.0
2012-06-01,-0.03330196889026371,0.05405399398612576,0.06660687153962486,-0.053739771888061005,0.10806317539484622,0.0
2012-06-04,0.013180998731544324,-0.0012282236301792704,-0.026355883021139226,0.014833648911590114,-0.02025506376594144,0.0
2012-06-05,0.021874481566317217,-0.0013836120378586392,-0.043746841378303425,0.008770161225387652,-0.05513016845329255,0.0
2012-06-06,0.03748632507041472,-0.0301724001246354,-0.07497062605815585,0.046574141240506295,-0.10210696920583462,0.0
2012-06-07,0.005184619451869432,0.0009524027506511157,-0.01036650314295573,-0.008900456756544273,-0.019855595667870096,0.0
2012-06-08,0.028852694117539324,-0.03346020558834384,-0.05770396871115424,0.020355367847168182,-0.022559852670349878,0.0
2012-06-11,-0.056786595048047284,0.03511073606006687,0.1135801178151905,-0.03187934976708984,0.10975035327366922,0.0
2012-06-12,0.017590373093157696,0.00824220092734218,-0.03517790605982185,0.021211802528801726,-0.06239388794567058,0.0
2012-06-13,-0.025136902572385322,0.02593934145648147,0.05027607419376978,-0.013451846504181297,0.0986871887732006,0.0
2012-06-14,0.03229368516384046,-0.027428759683315818,-0.06458541986700828,0.007619737040396535,-0.10671611042439222,0.0
2012-06-15,0.029197078285933653,-0.03403182300093521,-0.05839244549720901,0.024477711768016386,-0.02629151291512921,0.0
2012-06-18,0.040564545324732304,-0.02642313994936174,-0.08112143733898058,0.018842228145480533,-0.1321648507816201,0.0
2012-06-19,-0.0016814439644635693,-0.014072711876592758,0.0033659753181383145,0.020400404765909874,0.0032751091703056012,0.0
2012-06-20,0.0331050295068005,-0.021750192225744036,-0.06620854924932928,0.002802710574165923,-0.06202393906420023,0.0
2012-06-21,-0.06940890522448917,0.0528052967108259,0.13882121431939942,-0.05086633653585082,0.16473317865429227,0.0
2012-06-22,0.030462539243006237,-0.05989112409768349,-0.06092269340406553,0.02061240329266134,-0.09810756972111545,0.0
2012-06-25,-0.012639434334554611,0.04527907777784845,0.025287544920882032,-0.038853803452794544,0.1253451131971286,0.0
2012-06-26,0.014639790271298025,-0.02535262091024082,-0.029277702364792435,0.013608367199658744,-0.03238469087340534,0.0
2012-06-27,0.0011228939506240376,-0.0005167748439472986,-0.0022432878002827117,0.011648524492316126,-0.01369168356997974,0.0
2012-06-28,0.007841998426400432,-0.016890719312381397,-0.015680784142476978,-0.021467556231513085,0.013367609254498758,0.0
2012-06-29,0.037026010977747825,-0.034361834730249896,-0.07404898329903598,0.06182683668334743,-0.13343480466768154,0.0
2012-07-02,0.033021846180979475,-0.0246913682850457,-0.06603582707052935,0.006386197302084673,-0.01990632318501173,0.0
2012-07-03,0.011637437389153904,-0.01731199337384548,-0.023271935723149118,0.01642398791333366,-0.004778972520907865,0.0
2012-07-05,-0.02338776820196764,0.01913237931458589,0.04677984868056817,0.0011017339422985106,0.050420168067226934,0.0
2012-07-06,0.010123571320297176,-0.011524143878754445,-0.020244431637115534,-0.025128455467639532,-0.022857142857142798,0.0
2012-07-09,0.000200006446786416,-0.01560740553387896,-0.0003910054896477666,-0.0028220040719798556,0.05146198830409343,0.0
2012-07-10,-0.018837896043250923,0.010506266815455634,0.03767755737134593,-0.020000116409607527,0.04115684093437144,0.0
2012-07-11,0.01939958907334649,-0.023629488921441566,-0.03879641058144567,-0.011551650421906978,-0.0411324786324786,0.0
2012-07-12,-0.004013664893302571,0.012778312253900248,0.008030818352189772,-0.017725295326451396,0.021169916434540248,0.0
2012-07-13,0.030057099832623946,-0.032116235157156225,-0.06011278894420469,0.028951335684952006,-0.08674304418985268,0.0
2012-07-16,0.0015803514028698284,0.010665555785858816,-0.0031520839285844593,-0.005010659364635295,0.022102747909199527,0.0
2012-07-17,0.01939951709526988,-0.023060319185132294,-0.03879713449465061,0.009490499305974787,-0.036820572764465154,0.0
2012-07-18,-0.0026954284433775566,0.0024004586488433066,0.005394236080978443,0.02762860048965865,-0.01941747572815533,0.0
2012-07-19,0.01201410821571458,-0.0005986585298639602,-0.024025948099997474,0.021657844601582932,-0.04393564356435653,0.0
2012-07-20,-0.025550230001504026,0.02316293540334491,0.05110298128321422,-0.02540192579364242,0.053074433656957964,0.0
2012-07-23,-0.04167102280242707,0.031615903177566684,0.08334985886883794,-0.02362650059854743,0.1444376152427782,0.0
2012-07-24,-0.024382076173491196,0.010783195010266367,0.04876638462249083,-0.01709237458149393,0.09935553168635858,0.0
2012-07-25,0.016952985274064192,-0.00973236860927551,-0.033902728660724635,-0.013872655552780389,-0.05520273571079626,0.0
2012-07-26,0.04326921604408507,-0.037611069442558875,-0.08653573406453885,0.025757883338290544,-0.09358841778696991,0.0
2012-07-27,0.011863511111711356,0.003534962915327844,-0.02372405787671983,0.050222075901319885,-0.04734740444951524,0.0
2012-07-30,-0.020876589281641045,0.007045021939362295,0.04176062191273,-0.00312662878494252,0.07964071856287447,0.0
2012-07-31,-0.009935395983111661,0.0068014437435923725,0.019873362969209385,-0.0016603862073401032,0.04991680532445919,0.0
2012-08-01,0.005825234582193639,-0.005983427235553562,-0.011647115218409998,-0.0051747281368556,0.0015847860538826808,0.0
2012-08-02,0.0207088819430723,0.009320379460899586,-0.04141477337266264,-0.006873515649993611,-0.07331223628691985,0.0
2012-08-03,0.03570702043775387,-0.03212770649581009,-0.07140989687076216,0.03684997995868544,-0.10984632896983493,0.0
2012-08-06,0.010248562977517972,-0.008944558748876341,-0.020488275197135253,0.01605628594150965,0.019820971867007486,0.0
2012-08-07,-0.020604812923741056,0.008423549213878667,0.041211211335409725,0.0168679041095956,0.0025078369905957576,0.0
2012-08-08,0.02171605516509345,-0.012529778614023601,-0.04342904127218683,-0.0019206952046719739,-0.041901188242651655,0.0
2012-08-09,0.00688934963292076,-0.004229665512909708,-0.013775734775061999,0.006123026665698861,-0.0026109660574412663,0.0
2012-08-10,0.0036711727792870796,-0.006270177330188642,-0.007338808317316148,0.0020866757962503257,-0.035340314136125595,0.0
2012-08-13,0.010315568153051569,-0.013026651246376364,-0.02062253591023122,0.0043380940582349314,-0.07055630936227952,0.0
2012-08-14,-0.02021284858174044,0.028046952950678827,0.04042667913962572,0.0012091852509779066,0.08394160583941601,0.0
2012-08-15,0.0010822123446356802,0.0030090577827555087,-0.002160393616224221,0.005004372762589915,-0.014814814814814725,0.0
2012-08-16,0.006953458846431282,-0.007600021362304643,-0.013904011013078033,0.023351729113268327,-0.02323991797676017,0.0
2012-08-17,0.015753992464139666,-0.005038291120142646,-0.031504090836019794,0.008724743720236683,-0.05878236529041292,0.0
2012-08-20,-0.0002785162623757387,0.00911486272382378,0.0005656627426999794,0.003326725464237068,0.0423791821561339,0.0
2012-08-21,-0.01353140633177552,0.013649143101990502,0.027066612242403476,-0.0076260283116772465,0.07132667617689026,0.0
2012-08-22,-0.0066666666666664876,-0.0011881460057626692,0.013336053675756299,0.007517724164289197,0.005992010652463353,0.0
2012-08-23,-0.007914693681681073,0.014869151871920616,0.01583040410734804,-0.015752080700841553,0.05625413633355403,0.0
2012-08-24,0.01824673667553478,-0.008400084327242485,-0.03648999075052872,0.011455499692216042,-0.048872180451127845,0.0
2012-08-27,-0.005965580279024163,-0.001576005102495892,0.01193971003561356,0.003497757680491098,0.07707509881422947,0.0
2012-08-28,-0.004901956720567813,0.001973134836600998,0.009808364213869769,0.0,0.008562691131498212,0.0
2012-08-29,-0.006363069813376643,0.0005908348703302924,0.01272851564957378,-0.0001660189538091883,0.034566403881140184,0.0
2012-08-30,-0.010053863636897198,0.00885646400471729,0.020109658930908214,-0.019920269504897115,0.04513481828839394,0.0
2012-08-31,0.018698750027031474,-0.019898491542437835,-0.03739465436890044,0.014058256810118186,-0.020190689848569754,0.0
2012-09-04,0.009125800339363055,0.004179917943009537,-0.01823967139070648,-0.0025054462863232096,0.029192902117916475,0.0
2012-09-05,0.011520440682162736,-0.015064462333740258,-0.0230373868910696,-0.0025116101759922183,-0.013348164627363879,0.0
2012-09-06,0.049679658344225386,-0.044878237147659594,-0.09935695206269979,0.04381392014100127,-0.12063134160090183,0.0
2012-09-07,0.028541406284392057,-0.02633796932391763,-0.05707994952046891,-0.0027340381831405525,-0.07820512820512815,0.0
